stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,49.04,4.09,0,8.17
72hpf,5.35,0,0,3.21,21.4,0,0,3.21
21Day,8.03,0,0,2.68,6.69,1.34,1.34,4.02
3Month,5.76,25.28,0.32,0.32,0.64,0,0,1.6
22Month,1.09,0,0,0,0.55,0,0,0
