stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,0,8.17
72hpf,1.07,1.07,0,0,0,68.47,0,0,2.14
21Day,1.34,1.34,0,0,1.34,12.05,0,0,0
3Month,2.56,0,1.28,0.32,0,0,0,0.32,2.24
22Month,7.65,0,1.64,3.83,0.55,0,0.55,0,0
