stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,12.26,0,0,4.09,4.09,77.64,4.09,8.17
72hpf,0,0,1.07,0,0,14.98,0,3.21
21Day,1.34,5.35,0,1.34,0,9.37,0,2.68
3Month,0,0,1.28,0,0,0,0,0
22Month,1.09,0,0,0.55,0,0,0,0
