stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,12.26,0,0,4.09,0,114.42,0,0
72hpf,1.07,5.35,3.21,0,0,0,37.44,0,5.35
21Day,0,10.71,1.34,1.34,6.69,4.02,18.74,0,20.08
3Month,0,7.36,0.32,6.4,1.28,0,0.32,0.32,1.28
22Month,0,3.83,0,0,0,0,0.55,0,0.55
