stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,0,26.74,0,5.35
21Day,0,0,0,0,1.34,22.76,0,12.05
3Month,2.24,0.32,0.64,1.28,0,2.24,0,1.6
22Month,2.73,0,1.09,0,0,3.28,0.55,1.09
