stage,Epithelial,Erythroid,Immune,Neuron,Stromal
24hpf,8.17,0,4.09,4.09,0
72hpf,1.07,0,1.07,0,0
21Day,1.34,1.34,0,0,2.68
3Month,0,0,0.96,0,0
22Month,14.21,0,0,0,0
