stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,0,0,61.3,0,0
72hpf,1.07,2.14,1.07,0,0,1.07,116.61,0,6.42
21Day,1.34,4.02,4.02,0,1.34,0,85.67,0,9.37
3Month,0,0.96,0,0,0,0,0,0,0
22Month,0,13.12,0,0.55,0,0,0,0.55,1.09
