stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,8.17,4.09,16.35,0,8.17
72hpf,1.07,0,0,1.07,1.07,3.21,0,0
21Day,16.06,1.34,0,5.35,0,1.34,1.34,2.68
3Month,0,0.32,0.64,0.96,0,0,0,0
22Month,2.73,0,0,1.64,0.55,0,0,0
