stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,8.17,0,8.17,0,8.17
72hpf,0,1.07,0,0,16.05,0,1.07
21Day,6.69,1.34,4.02,2.68,5.35,2.68,6.69
3Month,3.52,0,1.6,0,0,0,0.64
22Month,6.56,0,1.64,0,0,0,0.55
