stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,12.26,0,4.09
72hpf,4.28,2.14,0,1.07,1.07,319.87,0,3.21
21Day,2.68,2.68,0,1.34,1.34,103.07,2.68,5.35
3Month,1.6,0,4.8,0.32,0,1.6,0,0.96
22Month,8.75,0,1.64,0.55,0,1.09,0,0
