stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,85.81,0,4.09,4.09
72hpf,0,17.12,3.21,0,4.28,605.5,1.07,1.07,33.16
21Day,1.34,5.35,4.02,10.71,1.34,70.94,0,4.02,16.06
