stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,20.43,0,0,0
72hpf,4.28,65.26,22.47,4.28,16.05,2638.1,0,0,31.02
21Day,0,9.37,12.05,5.35,2.68,520.69,0,12.05,14.72
3Month,0,1.92,0,0.32,0.64,0,0,0,0
22Month,0,9.29,0,1.64,0,0.55,0.55,0,0.55
