stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,8.17,4.09,0,0,4.09
72hpf,32.09,1.07,0,0,0,7.49,0,0,1.07
21Day,42.83,0,0,0,0,2.68,0,5.35,2.68
3Month,53.11,0,0.64,2.56,0,0.32,0,1.92,0.64
22Month,51.39,1.64,1.09,6.56,0,0,2.73,0.55,4.92
