stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,1.07,0,0,3.21
21Day,0,0,1.34,0,4.02,0,0,0
3Month,2.88,7.04,4.48,0,0.64,0,0.32,0
22Month,2.73,3.83,1.09,0.55,0,0.55,0,1.09
