stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,4.09,0,0,0,0,4.09
72hpf,0,8.56,0,1.07,0,9.63,0,0,6.42
21Day,1.34,10.71,2.68,2.68,6.69,6.69,0,4.02,10.71
22Month,0,0.55,0,0,0,0,0.55,0,0
