stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,12.26
72hpf,6.42,1.07,0,3.21,1.07,163.68,1.07,0,11.77
21Day,24.09,9.37,0,8.03,9.37,867.37,0,5.35,30.79
3Month,10.56,0,9.6,5.76,0.96,7.04,0,2.24,1.6
22Month,26.24,0,6.56,7.11,0,73.25,1.09,2.73,2.73
