stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,420.9,0,0,12.26
72hpf,0,3.21,0,1.07,1.07,157.26,0,1.07,5.35
21Day,0,2.68,2.68,2.68,4.02,121.81,0,1.34,4.02
3Month,0.96,6.08,0,1.28,0.32,1.6,0.32,0.64,1.28
22Month,0,9.29,0,0,0,0,0,0.55,0
