stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,36.78,0,0,0,85.81,4.09,0,20.43
72hpf,0,24.61,0,0,2.14,5.35,0,0,25.67
21Day,0,53.54,0,0,9.37,10.71,0,4.02,49.53
3Month,0,4.16,0.64,0,0,0.32,0,0,0
22Month,2.19,9.84,0,2.73,0,0,8.2,0,0.55
