stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,12.26,4.09,4.09
72hpf,0,6.42,0,0,0,5.35,0,3.21,0
21Day,0,4.02,0,0,1.34,16.06,0,9.37,2.68
3Month,0.96,12.48,3.52,2.24,0,2.56,0,11.52,3.52
22Month,1.64,28.97,2.19,6.56,1.09,4.92,1.64,15.31,4.37
