stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,4.09
72hpf,1.07,0,0,0,0,0,0,0
21Day,1.34,0,0,0,0,0,0,0
3Month,1.28,0,0.32,1.28,0.32,0.32,0,0
22Month,1.64,0.55,0,1.64,0,0,0.55,1.09
