stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,0,0,1.07,1.07,0,0
21Day,1.34,0,0,1.34,1.34,0,0
3Month,1.28,3.2,0.32,1.28,0.32,1.28,0.32
22Month,0.55,0,0,0.55,0,0.55,0
