stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,12.26,0,0,0,0,0
72hpf,2.14,0,0,0,0,0,0,1.07
21Day,0,0,25.43,0,0,0,0,0
3Month,6.4,0.64,42.87,0.96,0,0,0.64,0.32
22Month,8.75,0,34.44,0,2.19,1.09,0,0
