stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,8.17,0,0
72hpf,0,3.21,1.07,0,0,0,142.28,0,3.21
21Day,0,2.68,0,0,0,0,65.59,2.68,1.34
3Month,0,2.88,0,0.64,0,0.32,0,0,0
22Month,0.55,7.11,0,0,2.73,0,0,0,0.55
