stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0
21Day,2.68,0,0,0,2.68,0,1.34
3Month,13.76,0.64,0.96,0.32,0,0.64,0.64
22Month,99.49,0,0.55,0,0.55,0,1.09
