stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8197.33,63841.9,2300.65,0,41358.5,26659.7,494720.57,13399.32,645.65,84698.91
72hpf,6493.63,111876.62,9619.56,138,11579.42,25380.79,256720.99,7420.07,5110.39,91182.58
21Day,2472.27,216043.26,63269.78,555.49,57815.26,48197.9,76103.64,228.89,11574.3,134483.76
3Month,2219.17,205426.33,2400.26,11586.32,43560.46,4913.78,1747.56,385.86,4843.39,24528.59
22Month,2773.18,562472.65,3377.78,2522.26,40452.99,2280.64,2527.18,20426.3,2030.28,26859.33
