stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,4.09,0,0
72hpf,0,0,0,0,0,5.35,0,2.14
21Day,0,2.68,2.68,0,0,0,0,1.34
3Month,0.32,8,16.64,5.44,1.6,0,0.64,0.96
22Month,0.55,7.11,0,3.28,0,0,0,0
