stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,32.69,89.9,4.09,0,28.6,16.35,474.02,0,8.17,53.12
72hpf,33.16,534.9,102.7,0,34.23,73.82,1129.7,7.49,11.77,477.13
21Day,20.08,631.79,472.5,6.69,306.52,120.47,627.77,1.34,49.53,528.72
3Month,81.91,1895.06,32.95,730.44,2000.96,178.21,57.27,2.88,95.34,341.07
22Month,155.8,3938.65,32.25,92.38,2411.29,84.73,116.44,424.2,47.56,272.23
