stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,12.26,0,12.26,0,4.09,0,0,0
72hpf,5.35,23.54,0,0,2.14,6.42,3.21,0,29.95
21Day,1.34,91.02,0,10.71,8.03,9.37,0,0,20.08
3Month,2.56,48.31,137.9,25.28,0.96,3.2,0,2.24,3.84
22Month,2.73,56.31,0,16.95,0.55,0.55,0.55,1.64,1.64
