stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,2.14,0,0,0,0,0,1.07,0,1.07
21Day,1.34,0,0,1.34,1.34,1.34,0,0,0
3Month,89.91,0.32,0.32,4.16,0.64,0,0,1.6,2.24
22Month,39.36,0,0,2.19,0,0,2.19,0.55,0.55
