stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,2.56,0.32,0.64,39.03,0.32,0.32,0.32,0.32
22Month,0.55,0,0,3.83,0,0,0,0
