stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
21Day,0,0,1.34,0,1.34,0,0,0
3Month,5.44,41.27,17.92,0.32,1.6,0,0,1.28
22Month,4.37,6.01,17.49,0,0.55,0.55,0.55,0
