stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,20.43,0,0,12.26,0,126.68,0,8.17
72hpf,0,1.07,1.07,0,0,2.14,26.74,0,0
21Day,0,0,9.37,0,4.02,0,8.03,0,1.34
3Month,0.32,5.12,0.64,54.07,3.52,0.64,0,0,0
22Month,0,2.73,0,2.19,1.09,0,0,0.55,0
