stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,1.07,2.14,0,0,1.07
21Day,5.35,0,2.68,2.68,1.34,0,0,1.34
3Month,2.56,0.64,0.96,0.32,0,0,0.64,0
22Month,7.11,0.55,1.64,1.09,0,0.55,0,0
