stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,18.19,0,1.07,0
21Day,0,0,0,0,22.76,0,1.34,1.34
3Month,6.72,15.36,0.32,0.96,0,0,0,0.32
22Month,20.23,0,1.64,0,0,1.09,0,0
