stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,16.35,8.17,0,0
72hpf,0,0,0,0,7.49,0,0,0
21Day,0,0,0,1.34,26.77,0,1.34,1.34
3Month,0,0.64,0.32,0.32,6.4,0,0,0.32
22Month,0.55,2.73,1.09,0,0,0,0,0.55
