stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,20.43,0,8.17,4.09,281.96,0,0,44.95
72hpf,1.07,5.35,0,0,0,32.09,1.07,1.07,5.35
21Day,0,4.02,0,1.34,1.34,4.02,0,0,1.34
3Month,0.32,0,0.32,0,0,0,0,0,0
22Month,0,0.55,0,0,0,0,0,0.55,0.55
