stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,12.26,0,0,0,0,122.59,4.09
72hpf,0,0,0,0,0,12.84,2.14
21Day,0,8.03,0,0,1.34,5.35,0
3Month,0.64,0,0.64,0,0,0,0
22Month,0.55,0,0,0.55,0,0,0
