stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,4.09,0
72hpf,0,0,0,0,4.28,0
21Day,0,0,0,1.34,13.39,0
3Month,0.64,0,0,0,0,0
22Month,6.56,0.55,0.55,0,0,0.55
