stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,2.14,0,0,0,0,0
21Day,0,0,0,46.85,0,4.02,0,0,0
3Month,11.84,1.28,4.48,203.17,1.28,0.32,0,1.28,2.88
22Month,18.04,1.09,1.09,318.15,0.55,0.55,0.55,1.09,3.28
