stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,69.47,0,0,0,0,0,0,0
72hpf,167.96,1.07,0,0,0,12.84,0,13.91
21Day,66.93,4.02,0,1.34,1.34,8.03,2.68,128.5
3Month,10.24,0,0.32,0.96,0.32,0.32,0,18.56
22Month,0.55,0,0,0,0,0,0,3.83
