stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,28.6,0,4.09
72hpf,4.28,2.14,0,1.07,335.91,0,56.7
21Day,1.34,0,1.34,1.34,64.25,1.34,24.09
22Month,3.28,0,1.09,0,0,0,0.55
