stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,20.43,0
72hpf,3.21,1.07,0,0,2.14,3.21
21Day,0,1.34,1.34,0,2.68,0
22Month,3.28,0,0,0,0,0
