stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,1.07,0,0,0,16.05,0
21Day,0,0,0,0,17.4,0
3Month,0.96,0,0.32,0.32,0.64,0
22Month,6.01,0.55,0.55,0,6.01,0.55
