stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,53.12,0,4.09,0,77.64,0,0,28.6
72hpf,19.26,50.28,0,2.14,7.49,27.81,0,0,118.75
21Day,2.68,14.72,0,12.05,13.39,13.39,0,4.02,92.36
3Month,2.88,11.84,0.64,2.24,3.2,0.32,0,0,4.48
22Month,1.09,21.32,0,6.56,1.64,0,1.09,0,3.83
