stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,8.17,0,4.09,4.09,36.78,0
72hpf,0,0,0,0,4.28,0
21Day,0,0,0,0,1.34,1.34
3Month,2.24,0.64,0.32,0,0,0
22Month,9.29,1.09,2.19,0,0,0.55
