stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,28.6,4.09
72hpf,0,1.07,0,0,0,39.58,2.14
21Day,0,4.02,0,0,0,14.72,1.34
3Month,0.96,3.52,2.56,0,0.64,0.32,0.96
22Month,0,7.11,0,0.55,0,0,0.55
