stage,Epithelial,Germ,Immune,Neuron,Secretory,Stromal
24hpf,4.09,0,0,44.95,0,4.09
72hpf,0,0,0,10.7,0,6.42
21Day,2.68,0,0,6.69,0,2.68
3Month,1.92,11.84,0.32,0,0.64,0.64
22Month,0.55,0.55,0,0,0,0
