stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,0,12.26,0,0
72hpf,0,0,0,1.07,1.07,0,0,0
21Day,0,0,0,2.68,0,0,0,0
3Month,0,0.64,0.96,1.92,0,0,0,0.32
22Month,1.09,6.56,0.55,4.37,0.55,0,1.09,1.09
