stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0,0,1.07
21Day,0,0,0,0,1.34,2.68,1.34,0
3Month,0,1.28,1.28,0,0,0,0,0
22Month,0.55,10.93,0,0.55,0,0,0,0
