stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0,0
72hpf,1.07,1.07,0,0,1.07,8.56,0,0,22.47
21Day,6.69,0,0,0,10.71,5.35,0,5.35,42.83
3Month,6.72,0,0.32,2.56,2.56,0.32,0,0.32,2.88
22Month,13.67,0,0,4.37,0,0,0.55,0,4.37
