stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,4.09,24.52
72hpf,0,0,0,0,0,2.14,1.07,12.84
21Day,1.34,1.34,0,0,1.34,2.68,1.34,6.69
3Month,0.32,2.56,0,0.32,0.96,0.32,0,1.92
22Month,0,2.19,0.55,0,1.64,0.55,0,3.28
