stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,106.25,1536.49,8.17,0,326.91,535.32,7948.06,110.33,28.6,1136.02
72hpf,64.19,1519.1,103.77,0,192.56,631.18,3467.19,280.29,80.23,1169.28
21Day,168.66,8498.35,1096.26,36.14,1224.76,1794.97,2567.31,69.6,467.15,4318.11
3Month,16.96,1903.06,9.92,62.71,210.53,43.51,19.52,8.64,42.87,86.39
22Month,70.52,6007.73,30.61,38.27,613.35,51.39,62.87,659.81,31.16,148.69
