stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,1.07,0,0,0,0,0,0,0,0
21Day,0,0,1.34,0,1.34,1.34,4.02,0,0,0
3Month,0,1.92,0,0,1.28,0,0,0,0,0.64
22Month,0.55,8.75,0,1.09,0,0,0,0.55,0.55,1.09
