stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,8.17,0
72hpf,0,0,0,0,0,1.07,3.21,0
21Day,0,1.34,0,0,0,1.34,1.34,0
3Month,5.12,0,21.76,0.96,0.32,0.32,4.8,0.96
22Month,4.92,0,0.55,1.64,0,0,3.83,0
