stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,0,93.99,0,0,8.17
72hpf,1.07,1.07,0,1.07,14.98,0,0,3.21
21Day,6.69,0,2.68,0,6.69,0,4.02,2.68
3Month,0,0.64,0,0,0,0,0,0
22Month,10.39,0,0,1.64,0,0.55,0,0.55
