stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,0,0,4.09,32.69,12.26
72hpf,1.07,3.21,2.14,0,0,1.07,11.77,7.49
21Day,0,1.34,1.34,0,0,2.68,5.35,24.09
3Month,2.56,4.8,0,10.24,2.24,6.72,0.96,27.84
22Month,0.55,2.19,0,4.37,0,0.55,1.09,13.67
