stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,36.37,0,1.07,1.07,7.49,0,0,1.07
21Day,0,133.85,0,4.02,0,4.02,0,0,5.35
3Month,0.32,27.2,3.2,7.04,0.64,0.96,0,0.64,0.96
22Month,0.55,42.09,0.55,20.23,1.09,0.55,1.09,1.09,2.73
