stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,4.09
72hpf,0,0,0,1.07,0,0,0,0,0
3Month,0,1.28,0.32,0.32,0,0,0,0,0
22Month,0.55,28.97,3.83,9.84,0.55,0.55,1.09,0.55,3.83
