stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,69.47,0,0,44.95,8.17,939.87,0,0,65.38
72hpf,5.35,8.56,1.07,0,1.07,1.07,53.49,2.14,1.07,22.47
21Day,0,13.39,24.09,0,8.03,4.02,24.09,0,0,12.05
3Month,1.6,63.35,1.6,265.24,48.95,3.52,1.92,0.32,1.92,3.52
22Month,0,18.04,0,10.39,22.96,0,2.19,1.09,0,0
