stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,4.09,0,0
72hpf,0,124.1,1.07,0,0,0,5.35,0,1.07
21Day,0,29.45,1.34,1.34,1.34,0,2.68,4.02,1.34
3Month,0.32,91.51,0,22.08,3.2,0.32,1.28,0.64,0.64
22Month,0,24.05,0.55,3.28,0,0,0,0.55,0.55
