stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,3.21,2.14,0,0,10.7
21Day,0,1.34,0,1.34,4.02,2.68,0,0,16.06
3Month,1.28,29.44,2.56,4.8,39.99,0.32,0.32,2.88,2.24
22Month,0.55,4.92,0,0,7.11,0,0.55,0,1.09
