stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,6.42,0,1.07
21Day,0,37.48,0,0,8.03,1.34,0,2.68
3Month,0.32,12.48,1.28,1.92,0,1.92,0,0.32
22Month,2.73,78.17,0,4.37,0.55,0.55,9.29,1.64
