stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,36.78,0,0,4.09,4.09,73.56,0,0,0
72hpf,2.14,177.59,11.77,0,0,0,216.1,1783.34,0,68.47
21Day,33.46,7351.22,418.96,4.02,346.68,243.61,1157.83,62.91,485.89,809.81
3Month,243.16,403939.19,873.78,789.31,2882.1,1169.09,734.6,295.95,4065.6,1544.08
22Month,398.51,725289.91,1214.67,734.16,2251.67,629.2,1115.72,8051.13,676.76,669.65
