stage,Endothelial,Epithelial,Germ,Immune,Neuron,Other,Stromal
24hpf,0,0,0,4.09,0,0,0
72hpf,0,0,0,0,1.07,0,1.07
3Month,0,0.96,0.32,0.64,0,0,0
22Month,2.19,0,0,0,0,0.55,0
